URU_UK_DOB|4091|W|Forename alias matched address #1|
URU_UK_DOB|4092|W|Forename alias matched address #2|
URU_UK_DOB|4093|W|Forename alias matched address #3|
URU_UK_DOB|4094|W|Forename alias matched address #4|
URU_UK_DOB|7001|N|Address #1 details did not match|
URU_UK_DOB|7002|N|Address #2 details did not match|
URU_UK_DOB|7003|N|Address #3 details did not match|
URU_UK_DOB|7004|N|Address #4 details did not match|
URU_UK_DOB|7011|N|Middle initial did not match address #1|
URU_UK_DOB|7012|N|Middle initial did not match address #2|
URU_UK_DOB|7013|N|Middle initial did not match address #3|
URU_UK_DOB|7014|N|Middle initial did not match address #4|
URU_UK_DOB|7021|N|Forename did not match address #1|
URU_UK_DOB|7022|N|Forename did not match address #2|
URU_UK_DOB|7023|N|Forename did not match address #3|
URU_UK_DOB|7024|N|Forename did not match address #4|
URU_UK_DOB|7031|N|Surname did not match address #1|
URU_UK_DOB|7032|N|Surname did not match address #2|
URU_UK_DOB|7033|N|Surname did not match address #3|
URU_UK_DOB|7034|N|Surname did not match address #4|
URU_UK_DOB|7041|N|Reference data accounts for none of the years in the range specified by user for address #1|
URU_UK_DOB|7042|N|Reference data accounts for none of the years in the range specified by user for address #2|
URU_UK_DOB|7043|N|Reference data accounts for none of the years in the range specified by user for address #3|
URU_UK_DOB|7044|N|Reference data accounts for none of the years in the range specified by user for address #4|
URU_UK_DOB|7051|N|Reference data suggests that years are unaccounted for by user for address #1|
URU_UK_DOB|7052|N|Reference data suggests that years are unaccounted for by user for address #2|
URU_UK_DOB|7053|N|Reference data suggests that years are unaccounted for by user for address #3|
URU_UK_DOB|7054|N|Reference data suggests that years are unaccounted for by user for address #4|
URU_UK_DOB|151|C|First year of residence for address #1 not supplied by user|
URU_UK_DOB|152|C|Insufficient information at source to determine level of SHARE data match for address #2|
URU_UK_DOB|153|C|Insufficient information at source to determine level of SHARE data match for address #3|
URU_UK_DOB|154|C|Insufficient information at source to determine level of SHARE data match for address #4|
URU_UK_DOB|192|C|Check not performed on address #2. Attempted to use real data in test mode.|
URU_UK_DOB|193|C|Check not performed on address #3. Attempted to use real data in test mode.|
URU_UK_DOB|194|C|Check not performed on address #2. Attempted to use real data in test mode.|
URU_UK_DOB|201|C|No length of residence threshold supplied for address #1.|
URU_UK_DOB|202|C|Check not performed on address #2. Attempted to use test data in live mode.|
URU_UK_DOB|203|C|Check not performed on address #3. Attempted to use test data in live mode.|
URU_UK_DOB|204|C|Check not performed on address #4. Attempted to use test data in live mode.|
URU_UK_DOB|300|C|Title was truncated (to 20 characters).|
URU_UK_DOB|301|C|Forename was truncated (to 30 characters).|
URU_UK_DOB|302|C|Surname was truncated (to 30 characters).|
URU_UK_DOB|311|C|Building for address #1 was truncated (to 50 characters).|
URU_UK_DOB|312|C|Building for address #2 was truncated (to 50 characters).|
URU_UK_DOB|313|C|Building for address #3 was truncated (to 50 characters).|
URU_UK_DOB|314|C|Building for address #4 was truncated (to 50 characters).|
URU_UK_DOB|321|C|Building number for address #1 was truncated (to 12 characters).|
URU_UK_DOB|322|C|Building number for address #2 was truncated (to 12 characters).|
URU_UK_DOB|323|C|Building number for address #3 was truncated (to 12 characters).|
URU_UK_DOB|324|C|Building number for address #4 was truncated (to 12 characters).|
URU_UK_DOB|331|C|Sub building for address #1 was truncated (to 30 characters).|
URU_UK_DOB|332|C|Sub building for address #2 was truncated (to 30 characters).|
URU_UK_DOB|333|C|Sub building for address #3 was truncated (to 30 characters).|
URU_UK_DOB|334|C|Sub building for address #4 was truncated (to 30 characters).|
URU_UK_DOB|341|C|Organisation for address #1 was truncated (to 50 characters).|
URU_UK_DOB|342|C|Organisation for address #2 was truncated (to 50 characters).|
URU_UK_DOB|343|C|Organisation for address #3 was truncated (to 50 characters).|
URU_UK_DOB|344|C|Organisation for address #4 was truncated (to 50 characters).|
URU_UK_DOB|351|C|Street for address #1 was truncated (to 50 characters).|
URU_UK_DOB|352|C|Street for address #2 was truncated (to 50 characters).|
URU_UK_DOB|353|C|Street for address #3 was truncated (to 50 characters).|
URU_UK_DOB|354|C|Street for address #4 was truncated (to 50 characters).|
URU_UK_DOB|361|C|Town for address #1 was truncated (to 25 characters).|
URU_UK_DOB|362|C|Town for address #2 was truncated (to 25 characters).|
URU_UK_DOB|363|C|Town for address #3 was truncated (to 25 characters).|
URU_UK_DOB|364|C|Town for address #4 was truncated (to 25 characters).|
URU_UK_DOB|371|C|Postcode for address #1 was truncated (to 8 characters).|
URU_UK_DOB|372|C|Postcode for address #2 was truncated (to 8 characters).|
URU_UK_DOB|373|C|Postcode for address #3 was truncated (to 8 characters).|
URU_UK_DOB|374|C|Postcode for address #4 was truncated (to 8 characters).|
URU_UK_DOB|400|C|Age under 18.|
URU_UK_DOB|401|C|Age over 102.|
URU_UK_DOB|402|C|Date of birth format supplied is not valid.|
URU_UK_DOB|101|C|No middle initial specified by user.|
URU_UK_DOB|161|C|Last year of residence for address #1 not supplied by user.|
URU_UK_DOB|171|C|Last year of residence for address #1 not supplied by user.|
URU_UK_DOB|172|C|Last year of residence for address #2 not supplied by user.|
URU_UK_DOB|173|C|Last year of residence for address #3 not supplied by user.|
URU_UK_DOB|174|C|Last year of residence for address #4 not supplied by user.|
URU_UK_DOB|211|C|Length of residence is the same as the threshold for address#1.|
URU_UK_DOB|221|C|Length of residence is the greater than the threshold foraddress #1.|
URU_UK_DOB|231|C|Length of residence is the less than the threshold for address#1.|
URU_UK_DOB|241|C|Person not currently resident at specified address #1.|
URU_UK_DOB|1041|M|Reference data accounts for all years in range specified by user for address #1.|
URU_UK_DOB|1042|M|Reference data accounts for all years in range specified by user for address #2.|
URU_UK_DOB|1043|M|Reference data accounts for all years in range specified by user for address #3.|
URU_UK_DOB|1044|M|Reference data accounts for all years in range specified by user for address #4.|
URU_UK_DOB|1051|M|Reference data suggests that no years are unaccounted for by user for address #1.|
URU_UK_DOB|1052|M|Reference data suggests that no years are unaccounted for by user for address #2.|
URU_UK_DOB|1053|M|Reference data suggests that no years are unaccounted for by user for address #3.|
URU_UK_DOB|1054|M|Reference data suggests that no years are unaccounted for by user for address #4.|
URU_UK_DOB|4021|W|Reference data accounts for some years in range specified by user for address #1.|
URU_UK_DOB|4022|W|Reference data accounts for some years in range specified by user for address #2.|
URU_UK_DOB|4023|W|Reference data accounts for some years in range specified by user for address #3.|
URU_UK_DOB|4024|W|Reference data accounts for some years in range specified by user for address #4.|
URU_UK_DOB|4031|W|There were years specified by the user that cannot be supported by the data for address #1. (Data supports 1984 to 2003 inclusive)|
URU_UK_DOB|4032|W|There were years specified by the user that cannot be supported by the data for address #2. (Data supports 1984 to 2003 inclusive)|
URU_UK_DOB|4033|W|There were years specified by the user that cannot be supported by the data for address #3. (Data supports 1984 to 2003 inclusive)|
URU_UK_DOB|4034|W|There were years specified by the user that cannot be supported by the data for address #4. (Data supports 1984 to 2003 inclusive)|
URU_UK_DOB|4041|W|Reference data suggests that the target was not resident at address #1 during some years specified by the user.|
URU_UK_DOB|4042|W|Reference data suggests that the target was not resident at address #2 during some years specified by the user.|
URU_UK_DOB|4043|W|Reference data suggests that the target was not resident at address #3 during some years specified by the user.|
URU_UK_DOB|4044|W|Reference data suggests that the target was not resident at address #4 during some years specified by the user.|
URU_UK_DOB|4051|W|Many addresses found for address #1. Insufficient address information provided by user to obtain a unique match.|
URU_UK_DOB|4052|W|Many addresses found for address #2. Insufficient address information provided by user to obtain a unique match.|
URU_UK_DOB|4053|W|Many addresses found for address #3. Insufficient address information provided by user to obtain a unique match.|
URU_UK_DOB|4054|W|Many addresses found for address #4. Insufficient address information provided by user to obtain a unique match.|
URU_UK_DOB|251|C|Unable to perform date of birth check, no matching share verification details available.|
URU_UK_DOB|261|C|Title not supplied by user.|
URU_UK_DOB|271|C|Unable to determine share verification match level.|
URU_UK_DOB|1101|M|Address #1 details are valid|
URU_UK_DOB|1111|M|Surname details matched address #1|
URU_UK_DOB|1121|M|Forename details matched address #1|
URU_UK_DOB|1131|M|Middle initial details matched address #1|
URU_UK_DOB|1071|M|Date of birth matches person at address #1|
URU_UK_DOB|1091|M|Title details matched address #1|
URU_UK_DOB|1191|M|Title details matched address #1|
URU_UK_DOB|4100|W|Test mode active, only seed records will be processed.|
URU_UK_DOB|4101|W|Test seed used in live mode, check not performed.|
URU_UK_DOB|7101|N|Address #1 details are not valid.|
URU_UK_DOB|7111|N|Middle initial did not match address #1.|
URU_UK_DOB|7121|N|Forename did not match address #1.|
URU_UK_DOB|7131|N|Surname did not match address #1.|
URU_UK_DOB|7071|N|Date of birth did not match person at address #1.|
URU_UK_DOB|7091|N|Title did not match address #1.|
URU_UK_DOB|7191|N|Title did not match address #1.|
URU_UK_RESIDENCY|101|C|No middle initial specified by user|
URU_UK_RESIDENCY|111|C|No details supplied by user for address #1|
URU_UK_RESIDENCY|112|C|No details supplied by user for address #2|
URU_UK_RESIDENCY|113|C|No details supplied by user for address #3|
URU_UK_RESIDENCY|114|C|No details supplied by user for address #4|
URU_UK_RESIDENCY|140|C|Surname not supplied by user|
URU_UK_RESIDENCY|141|C|Forename not supplied by user|
URU_UK_RESIDENCY|181|C|No building details supplied by user for address #1|
URU_UK_RESIDENCY|182|C|No building details supplied by user for address #2|
URU_UK_RESIDENCY|183|C|No building details supplied by user for address #3|
URU_UK_RESIDENCY|184|C|No building details supplied by user for address #4|
URU_UK_RESIDENCY|1001|M|Address #1 details are valid|
URU_UK_RESIDENCY|1002|M|Address #2 details are valid|
URU_UK_RESIDENCY|1003|M|Address #3 details are valid|
URU_UK_RESIDENCY|1004|M|Address #4 details are valid|
URU_UK_RESIDENCY|1011|M|Forename details matched address #1|
URU_UK_RESIDENCY|1012|M|Forename details matched address #2|
URU_UK_RESIDENCY|1013|M|Forename details matched address #3|
URU_UK_RESIDENCY|1014|M|Forename details matched address #4|
URU_UK_RESIDENCY|1015|M|Surname details matched address #1|
URU_UK_RESIDENCY|1016|M|Surname details matched address #2|
URU_UK_RESIDENCY|1017|M|Surname details matched address #3|
URU_UK_RESIDENCY|1018|M|Surname details matched address #4|
URU_UK_RESIDENCY|1031|M|Middle initial matched address #1|
URU_UK_RESIDENCY|1032|M|Middle initial matched address #2|
URU_UK_RESIDENCY|1033|M|Middle initial matched address #3|
URU_UK_RESIDENCY|1034|M|Middle initial matched address #4|
URU_UK_RESIDENCY|4011|W|Many addresses found for address #1. Insufficient address information provided by user to obtain a unique match.|
URU_UK_RESIDENCY|4012|W|Many addresses found for address #2. Insufficient address information provided by user to obtain a unique match.|
URU_UK_RESIDENCY|4013|W|Many addresses found for address #3. Insufficient address information provided by user to obtain a unique match.|
URU_UK_RESIDENCY|4014|W|Many addresses found for address #4. Insufficient address information provided by user to obtain a unique match.|
URU_UK_RESIDENCY|4091|W|Forename alias matched address #1|
URU_UK_RESIDENCY|4092|W|Forename alias matched address #2|
URU_UK_RESIDENCY|4093|W|Forename alias matched address #3|
URU_UK_RESIDENCY|4094|W|Forename alias matched address #4|
URU_UK_RESIDENCY|7001|N|Address #1 details did not match|
URU_UK_RESIDENCY|7002|N|Address #2 details did not match|
URU_UK_RESIDENCY|7003|N|Address #3 details did not match|
URU_UK_RESIDENCY|7004|N|Address #4 details did not match|
URU_UK_RESIDENCY|7011|N|Middle initial did not match address #1|
URU_UK_RESIDENCY|7012|N|Middle initial did not match address #2|
URU_UK_RESIDENCY|7013|N|Middle initial did not match address #3|
URU_UK_RESIDENCY|7014|N|Middle initial did not match address #4|
URU_UK_RESIDENCY|7021|N|Forename did not match address #1|
URU_UK_RESIDENCY|7022|N|Forename did not match address #2|
URU_UK_RESIDENCY|7023|N|Forename did not match address #3|
URU_UK_RESIDENCY|7024|N|Forename did not match address #4|
URU_UK_RESIDENCY|7025|N|Surname did not match address #1|
URU_UK_RESIDENCY|7026|N|Surname did not match address #2|
URU_UK_RESIDENCY|7027|N|Surname did not match address #3|
URU_UK_RESIDENCY|7028|N|Surname did not match address #4|
URU_UK_CREDIT_DEBIT|101|C|No card holder supplied|
URU_UK_CREDIT_DEBIT|102|C|No card number supplied|
URU_UK_CREDIT_DEBIT|103|C|No card expiry date supplied|
URU_UK_CREDIT_DEBIT|104|C|No card issue number supplied|
URU_UK_CREDIT_DEBIT|105|C|No card type supplied|
URU_UK_CREDIT_DEBIT|106|C|No card verification code supplied|
URU_UK_CREDIT_DEBIT|107|C|No building number/name supplied|
URU_UK_CREDIT_DEBIT|108|C|No postcode supplied|
URU_UK_CREDIT_DEBIT|109|C|CSC was not checked (CVC/AVS response)|
URU_UK_CREDIT_DEBIT|110|C|Postcode was not checked (CVC/AVS response)|
URU_UK_CREDIT_DEBIT|111|C|Address was not checked (CVC/AVS response)|
URU_UK_CREDIT_DEBIT|1001|M|Card was authorised successfully|
URU_UK_CREDIT_DEBIT|1002|M|CSC matched card details (CVC/AVS response)|
URU_UK_CREDIT_DEBIT|1003|M|Postcode matched card details (CVC/AVS response)|
URU_UK_CREDIT_DEBIT|1004|M|Address numerics matched card details (CVC/AVS response)|
URU_UK_CREDIT_DEBIT|4001|W|Card authorised but cancelled due to bank policy|
URU_UK_CREDIT_DEBIT|4002|W|Authorisation referred|
URU_UK_CREDIT_DEBIT|4003|W|CSC partially matched card details (CVC/AVS response)|
URU_UK_CREDIT_DEBIT|4004|W|Postcode partially matched card details (CVC/AVS response)|
URU_UK_CREDIT_DEBIT|4005|W|Address numerics partially matched card details (CVC/AVS response)|
URU_UK_CREDIT_DEBIT|7001|N|Card transaction declined|
URU_UK_CREDIT_DEBIT|7002|N|Invalid card details|
URU_UK_CREDIT_DEBIT|7003|N|Card expired|
URU_UK_CREDIT_DEBIT|7004|N|Invalid card type supplied|
URU_UK_CREDIT_DEBIT|7005|W|CSC did not match card details (CVC/AVS response)|
URU_UK_CREDIT_DEBIT|7006|W|Postcode did not match card details (CVC/AVS response)|
URU_UK_CREDIT_DEBIT|7007|W|Address numerics did not match card details (CVC/AVS response)|
URU_UK_MIN_ADDRESS|101|C|No middle initial specified by user|
URU_UK_MIN_ADDRESS|111|C|No details supplied by user for address #1|
URU_UK_MIN_ADDRESS|112|C|No details supplied by user for address #2|
URU_UK_MIN_ADDRESS|113|C|No details supplied by user for address #3|
URU_UK_MIN_ADDRESS|114|C|No details supplied by user for address #4|
URU_UK_MIN_ADDRESS|140|C|Surname not supplied by user|
URU_UK_MIN_ADDRESS|141|C|Forename not supplied by user|
URU_UK_MIN_ADDRESS|151|C|First year of residence for address #1 not supplied by user.|
URU_UK_MIN_ADDRESS|152|C|First year of residence for address #2 not supplied by user.|
URU_UK_MIN_ADDRESS|153|C|First year of residence for address #3 not supplied by user.|
URU_UK_MIN_ADDRESS|154|C|First year of residence for address #4 not supplied by user.|
URU_UK_MIN_ADDRESS|161|C|Last year of residence for address #1 not supplied by user.|
URU_UK_MIN_ADDRESS|162|C|Last year of residence for address #2 not supplied by user.|
URU_UK_MIN_ADDRESS|163|C|Last year of residence for address #3 not supplied by user.|
URU_UK_MIN_ADDRESS|164|C|Last year of residence for address #4 not supplied by user.|
URU_UK_MIN_ADDRESS|171|C|Specified first year residence is after the stated last year of residence for address #1.|
URU_UK_MIN_ADDRESS|172|C|Specified first year residence is after the stated last year of residence for address #2.|
URU_UK_MIN_ADDRESS|173|C|Specified first year residence is after the stated last year of residence for address #3.|
URU_UK_MIN_ADDRESS|174|C|Specified first year residence is after the stated last year of residence for address #4.|
URU_UK_MIN_ADDRESS|181|C|No building details supplied by user for address #1|
URU_UK_MIN_ADDRESS|182|C|No building details supplied by user for address #2|
URU_UK_MIN_ADDRESS|183|C|No building details supplied by user for address #3|
URU_UK_MIN_ADDRESS|184|C|No building details supplied by user for address #4|
URU_UK_MIN_ADDRESS|211|C|Length of residence is the same as the threshold for address #1.|
URU_UK_MIN_ADDRESS|221|C|Length of residence is the greater than the threshold for address #1.|
URU_UK_MIN_ADDRESS|231|C|Length of residence is the less than the threshold for address #1.|
URU_UK_MIN_ADDRESS|241|C|Person not currently resident at specified address #1.|
URU_UK_MIN_ADDRESS|1001|M|Address #1 details matched|
URU_UK_MIN_ADDRESS|1002|M|Address #2 details matched|
URU_UK_MIN_ADDRESS|1003|M|Address #3 details matched|
URU_UK_MIN_ADDRESS|1004|M|Address #4 details matched|
URU_UK_MIN_ADDRESS|1011|M|Surname details matched address #1|
URU_UK_MIN_ADDRESS|1012|M|Surname details matched address #2|
URU_UK_MIN_ADDRESS|1013|M|Surname details matched address #3|
URU_UK_MIN_ADDRESS|1014|M|Surname details matched address #4|
URU_UK_MIN_ADDRESS|1021|M|Forename details matched address #1|
URU_UK_MIN_ADDRESS|1022|M|Forename details matched address #2|
URU_UK_MIN_ADDRESS|1023|M|Forename details matched address #3|
URU_UK_MIN_ADDRESS|1024|M|Forename details matched address #4|
URU_UK_MIN_ADDRESS|1031|M|Middle initial matched address #1|
URU_UK_MIN_ADDRESS|1032|M|Middle initial matched address #2|
URU_UK_MIN_ADDRESS|1033|M|Middle initial matched address #3|
URU_UK_MIN_ADDRESS|1034|M|Middle initial matched address #4|
URU_UK_MIN_ADDRESS|1041|M|Reference data accounts for all years in range specified by user for address #1|
URU_UK_MIN_ADDRESS|1042|M|Reference data accounts for all years in range specified by user for address #2|
URU_UK_MIN_ADDRESS|1043|M|Reference data accounts for all years in range specified by user for address #3|
URU_UK_MIN_ADDRESS|1044|M|Reference data accounts for all years in range specified by user for address #4|
URU_UK_MIN_ADDRESS|1051|M|Reference data suggests that no years are unaccounted for by user for address #1|
URU_UK_MIN_ADDRESS|1052|M|Reference data suggests that no years are unaccounted for by user for address #2|
URU_UK_MIN_ADDRESS|1053|M|Reference data suggests that no years are unaccounted for by user for address #3|
URU_UK_MIN_ADDRESS|1054|M|Reference data suggests that no years are unaccounted for by user for address #4|
URU_UK_MIN_ADDRESS|4021|W|Reference data accounts for some years in range specified by user for address #1|
URU_UK_MIN_ADDRESS|4022|W|Reference data accounts for some years in range specified by user for address #2|
URU_UK_MIN_ADDRESS|4023|W|Reference data accounts for some years in range specified by user for address #3|
URU_UK_MIN_ADDRESS|4024|W|Reference data accounts for some years in range specified by user for address #4|
URU_UK_MIN_ADDRESS|4031|W|There were years specified by the user that cannot be supported by the data for address #1.|
URU_UK_MIN_ADDRESS|4032|W|There were years specified by the user that cannot be supported by the data for address #2.|
URU_UK_MIN_ADDRESS|4033|W|There were years specified by the user that cannot be supported by the data for address #3.|
URU_UK_MIN_ADDRESS|4034|W|There were years specified by the user that cannot be supported by the data for address #4.|
URU_UK_MIN_ADDRESS|4041|W|Reference data suggests that the target was not resident at address #1 during some years specified by the user.|
URU_UK_MIN_ADDRESS|4042|W|Reference data suggests that the target was not resident at address #2 during some years specified by the user.|
URU_UK_MIN_ADDRESS|4043|W|Reference data suggests that the target was not resident at address #3 during some years specified by the user.|
URU_UK_MIN_ADDRESS|4044|W|Reference data suggests that the target was not resident at address #4 during some years specified by the user.|
URU_UK_MIN_ADDRESS|4051|W|Many addresses found for address #1. Insufficient address information provided by user to obtain a unique match.|
URU_UK_MIN_ADDRESS|4052|W|Many addresses found for address #2. Insufficient address information provided by user to obtain a unique match.|
URU_UK_MIN_ADDRESS|4053|W|Many addresses found for address #3. Insufficient address information provided by user to obtain a unique match.|
URU_UK_MIN_ADDRESS|4054|W|Many addresses found for address #4. Insufficient address information provided by user to obtain a unique match.|
URU_UK_MIN_ADDRESS|4091|W|Forename alias matched address #1|
URU_UK_MIN_ADDRESS|4092|W|Forename alias matched address #2|
URU_UK_MIN_ADDRESS|4093|W|Forename alias matched address #3|
URU_UK_MIN_ADDRESS|4094|W|Forename alias matched address #4|
URU_UK_MIN_ADDRESS|7001|N|Address #1 details are not valid|
URU_UK_MIN_ADDRESS|7002|N|Address #2 details are not valid|
URU_UK_MIN_ADDRESS|7003|N|Address #3 details are not valid|
