1|CHQ|ID| |
1|CHQ|IQ| |
1|CHQ|IE| |
1|CHQ|IL| |
1|CHQ|IT| |
1|CHQ|JM| |
1|CHQ|JP| |
1|CHQ|JO| |
1|CHQ|KZ| |
1|CHQ|KE| |
1|CHQ|KR| |
1|CHQ|KP| |
1|CHQ|KW| |
1|CHQ|KG| |
1|CHQ|LA| |
1|CHQ|LV| |
1|CHQ|LB| |
1|CHQ|LS| |
1|CHQ|LR| |
1|CHQ|LY| |
1|CHQ|LI| |
1|CHQ|LT| |
1|CHQ|LU| |
1|CHQ|MO| |
1|CHQ|MG| |
1|CHQ|MW| |
1|CHQ|MY| |
1|CHQ|MV| |
1|CHQ|ML| |
1|CHQ|MQ| |
1|CHQ|MR| |
1|CHQ|MU| |
1|CHQ|MX| |
1|CHQ|MD| |
1|CHQ|MN| |
1|CHQ|MS| |
1|CHQ|MA| |
1|CHQ|MZ| |
1|CHQ|MM| |
1|CHQ|NA| |
1|CHQ|NR| |
1|CHQ|NP| |
1|CHQ|AN| |
1|CHQ|NL| |
1|CHQ|NC| |
1|CHQ|NZ| |
1|CHQ|NI| |
1|CHQ|NE| |
1|CHQ|NG| |
1|CHQ|NO| |
1|CHQ|OM| |
1|CHQ|PK| |
1|CHQ|PA| |
1|CHQ|PG| |
1|CHQ|PY| |
1|CHQ|PE| |
1|CHQ|PH| |
1|CHQ|PL| |
1|CHQ|PT| |
1|CHQ|PR| |
1|CHQ|QA| |
1|CHQ|RO| |
1|CHQ|RU| |
1|CHQ|RW| |
1|CHQ|KN| |
1|CHQ|LC| |
1|CHQ|VC| |
1|CHQ|WS| |
1|CHQ|SM| |
1|CHQ|ST| |
1|CHQ|SA| |
1|CHQ|SN| |
1|CHQ|SC| |
1|CHQ|SL| |
1|CHQ|SG| |
1|CHQ|SK| |
1|CHQ|SI| |
1|CHQ|SB| |
1|CHQ|SO| |
1|CHQ|ZA| |
1|CHQ|ES| |
1|CHQ|LK| |
1|CHQ|SD| |
1|CHQ|SR| |
1|CHQ|SZ| |
1|CHQ|SE| |
1|CHQ|CH| |
1|CHQ|SY| |
1|CHQ|TW| |
1|CHQ|TJ| |
1|CHQ|TZ| |
1|CHQ|TH| |
1|CHQ|TG| |
1|CHQ|TO| |
1|CHQ|TT| |
1|CHQ|TN| |
1|CHQ|TR| |
1|CHQ|TM| |
1|CHQ|TC| |
1|CHQ|UG| |
1|CHQ|UA| |
1|CHQ|AE| |
1|CHQ|UK| |
1|CHQ|UY| |
1|CHQ|UZ| |
1|CHQ|VU| |
1|CHQ|VE| |
1|CHQ|VN| |
1|CHQ|YE| |
1|CHQ|ZM| |
1|CHQ|ZW| |
1|GDEP|AF| |
1|GDEP|AL| |
1|GDEP|DZ| |
1|GDEP|AS| |
1|GDEP|AD| |
1|GDEP|AO| |
1|GDEP|AI| |
1|GDEP|AG| |
1|GDEP|AR| |
1|GDEP|AM| |
1|GDEP|AW| |
1|GDEP|AU| |
1|GDEP|AT| |
1|GDEP|AZ| |
1|GDEP|BS| |
1|GDEP|BH| |
1|GDEP|BD| |
1|GDEP|BB| |
1|GDEP|BY| |
1|GDEP|BE| |
1|GDEP|BZ| |
1|GDEP|BJ| |
1|GDEP|BM| |
1|GDEP|BO| |
1|GDEP|BA| |
1|GDEP|BW| |
1|GDEP|BR| |
1|GDEP|BN| |
1|GDEP|BG| |
1|GDEP|BF| |
1|GDEP|KH| |
1|GDEP|CM| |
1|GDEP|CA| |
1|GDEP|CV| |
1|GDEP|KY| |
1|GDEP|CF| |
1|GDEP|TD| |
1|GDEP|CL| |
1|GDEP|CN| |
1|GDEP|HK| |
1|GDEP|CO| |
1|GDEP|KM| |
1|GDEP|CK| |
1|GDEP|CR| |
1|GDEP|CI| |
1|GDEP|HR| |
1|GDEP|CU| |
1|GDEP|CY| |
1|GDEP|CZ| |
1|GDEP|DK| |
1|GDEP|DJ| |
1|GDEP|DM| |
1|GDEP|DO| |
1|GDEP|EC| |
1|GDEP|EG| |
1|GDEP|SV| |
1|GDEP|GQ| |
1|GDEP|EE| |
1|GDEP|ET| |
1|GDEP|FO| |
1|GDEP|FJ| |
1|GDEP|FI| |
1|GDEP|FR| |
1|GDEP|GF| |
1|GDEP|GA| |
1|GDEP|GM| |
1|GDEP|GE| |
1|GDEP|DE| |
1|GDEP|GH| |
1|GDEP|GI| |
1|GDEP|GR| |
1|GDEP|GD| |
1|GDEP|GP| |
1|GDEP|GU| |
1|GDEP|GT| |
1|GDEP|GN| |
1|GDEP|GW| |
1|GDEP|GY| |
1|GDEP|HT| |
1|GDEP|HN| |
1|GDEP|HU| |
1|GDEP|IS| |
1|GDEP|IN| |
1|GDEP|ID| |
1|GDEP|IQ| |
1|GDEP|IE| |
1|GDEP|IL| |
1|GDEP|IT| |
1|GDEP|JM| |
1|GDEP|JP| |
1|GDEP|JO| |
1|GDEP|KZ| |
1|GDEP|KE| |
1|GDEP|KR| |
1|GDEP|KP| |
1|GDEP|KW| |
1|GDEP|KG| |
1|GDEP|LA| |
1|GDEP|LV| |
1|GDEP|LB| |
1|GDEP|LS| |
1|GDEP|LR| |
1|GDEP|LY| |
1|GDEP|LI| |
1|GDEP|LT| |
1|GDEP|LU| |
1|GDEP|MO| |
1|GDEP|MG| |
1|GDEP|MW| |
1|GDEP|MY| |
1|GDEP|MV| |
1|GDEP|ML| |
1|GDEP|MQ| |
1|GDEP|MR| |
1|GDEP|MU| |
1|GDEP|MX| |
1|GDEP|MD| |
1|GDEP|MN| |
1|GDEP|MS| |
1|GDEP|MA| |
1|GDEP|MZ| |
1|GDEP|MM| |
1|GDEP|NA| |
1|GDEP|NR| |
1|GDEP|NP| |
1|GDEP|AN| |
1|GDEP|NL| |
1|GDEP|NC| |
1|GDEP|NZ| |
1|GDEP|NI| |
1|GDEP|NE| |
1|GDEP|NG| |
1|GDEP|NO| |
1|GDEP|OM| |
1|GDEP|PK| |
1|GDEP|PA| |
1|GDEP|PG| |
1|GDEP|PY| |
1|GDEP|PE| |
1|GDEP|PH| |
1|GDEP|PL| |
1|GDEP|PT| |
1|GDEP|PR| |
1|GDEP|QA| |
1|GDEP|RO| |
1|GDEP|RU| |
1|GDEP|RW| |
1|GDEP|KN| |
1|GDEP|LC| |
1|GDEP|VC| |
1|GDEP|WS| |
1|GDEP|SM| |
1|GDEP|ST| |
1|GDEP|SA| |
1|GDEP|SN| |
1|GDEP|SC| |
1|GDEP|SL| |
1|GDEP|SG| |
1|GDEP|SK| |
1|GDEP|SI| |
1|GDEP|SB| |
1|GDEP|SO| |
1|GDEP|ZA| |
1|GDEP|ES| |
1|GDEP|LK| |
1|GDEP|SD| |
1|GDEP|SR| |
1|GDEP|SZ| |
1|GDEP|SE| |
1|GDEP|CH| |
1|GDEP|SY| |
1|GDEP|TW| |
1|GDEP|TJ| |
1|GDEP|TZ| |
1|GDEP|TH| |
1|GDEP|TG| |
1|GDEP|TO| |
1|GDEP|TT| |
1|GDEP|TN| |
1|GDEP|TR| |
1|GDEP|TM| |
1|GDEP|TC| |
1|GDEP|UG| |
1|GDEP|UA| |
1|GDEP|AE| |
1|GDEP|UK| |
1|GDEP|UY| |
1|GDEP|UZ| |
1|GDEP|VU| |
1|GDEP|VE| |
1|GDEP|VN| |
1|GDEP|YE| |
1|GDEP|ZM| |
1|GDEP|ZW| |
1|BANK|AF| |
1|BANK|AL| |
1|BANK|DZ| |
1|BANK|AS| |
1|BANK|AD| |
1|BANK|AO| |
1|BANK|AI| |
1|BANK|AG| |
1|BANK|AR| |
1|BANK|AM| |
1|BANK|AW| |
1|BANK|AU| |
1|BANK|AT| |
1|BANK|AZ| |
1|BANK|BS| |
1|BANK|BH| |
1|BANK|BD| |
1|BANK|BB| |
1|BANK|BY| |
1|BANK|BE| |
1|BANK|BZ| |
1|BANK|BJ| |
1|BANK|BM| |
1|BANK|BO| |
1|BANK|BA| |
1|BANK|BW| |
1|BANK|BR| |
1|BANK|BN| |
1|BANK|BG| |
1|BANK|BF| |
1|BANK|KH| |
1|BANK|CM| |
1|BANK|CA| |
1|BANK|CV| |
1|BANK|KY| |
1|BANK|CF| |
1|BANK|TD| |
1|BANK|CL| |
1|BANK|CN| |
1|BANK|HK| |
1|BANK|CO| |
1|BANK|KM| |
1|BANK|CK| |
1|BANK|CR| |
1|BANK|CI| |
1|BANK|HR| |
1|BANK|CU| |
1|BANK|CY| |
1|BANK|CZ| |
1|BANK|DK| |
1|BANK|DJ| |
1|BANK|DM| |
1|BANK|DO| |
1|BANK|EC| |
1|BANK|EG| |
1|BANK|SV| |
1|BANK|GQ| |
1|BANK|EE| |
1|BANK|ET| |
1|BANK|FO| |
1|BANK|FJ| |
1|BANK|FI| |
1|BANK|FR| |
1|BANK|GF| |
1|BANK|GA| |
1|BANK|GM| |
1|BANK|GE| |
1|BANK|DE| |
1|BANK|GH| |
1|BANK|GI| |
1|BANK|GR| |
1|BANK|GD| |
1|BANK|GP| |
1|BANK|GU| |
1|BANK|GT| |
1|BANK|GN| |
1|BANK|GW| |
1|BANK|GY| |
1|BANK|HT| |
1|BANK|HN| |
1|BANK|HU| |
1|BANK|IS| |
1|BANK|IN| |
1|BANK|ID| |
1|BANK|IQ| |
1|BANK|IE| |
1|BANK|IL| |
1|BANK|IT| |
1|BANK|JM| |
1|BANK|JP| |
1|BANK|JO| |
1|BANK|KZ| |
1|BANK|KE| |
1|BANK|KR| |
1|BANK|KP| |
1|BANK|KW| |
1|BANK|KG| |
1|BANK|LA| |
1|BANK|LV| |
1|BANK|LB| |
1|BANK|LS| |
1|BANK|LR| |
1|BANK|LY| |
1|BANK|LI| |
1|BANK|LT| |
1|BANK|LU| |
1|BANK|MO| |
1|BANK|MG| |
1|BANK|MW| |
1|BANK|MY| |
1|BANK|MV| |
1|BANK|ML| |
1|BANK|MQ| |
1|BANK|MR| |
1|BANK|MU| |
1|BANK|MX| |
1|BANK|MD| |
1|BANK|MN| |
1|BANK|MS| |
1|BANK|MA| |
1|BANK|MZ| |
1|BANK|MM| |
1|BANK|NA| |
1|BANK|NR| |
1|BANK|NP| |
1|BANK|AN| |
1|BANK|NL| |
1|BANK|NC| |
1|BANK|NZ| |
1|BANK|NI| |
1|BANK|NE| |
1|BANK|NG| |
1|BANK|NO| |
1|BANK|OM| |
1|BANK|PK| |
1|BANK|PA| |
1|BANK|PG| |
1|BANK|PY| |
1|BANK|PE| |
1|BANK|PH| |
1|BANK|PL| |
1|BANK|PT| |
1|BANK|PR| |
1|BANK|QA| |
1|BANK|RO| |
1|BANK|RU| |
1|BANK|RW| |
1|BANK|KN| |
1|BANK|LC| |
1|BANK|VC| |
1|BANK|WS| |
1|BANK|SM| |
1|BANK|ST| |
1|BANK|SA| |
1|BANK|SN| |
1|BANK|SC| |
1|BANK|SL| |
1|BANK|SG| |
1|BANK|SK| |
1|BANK|SI| |
1|BANK|SB| |
1|BANK|SO| |
1|BANK|ZA| |
1|BANK|ES| |
1|BANK|LK| |
1|BANK|SD| |
1|BANK|SR| |
1|BANK|SZ| |
1|BANK|SE| |
1|BANK|CH| |
1|BANK|SY| |
1|BANK|TW| |
1|BANK|TJ| |
1|BANK|TZ| |
1|BANK|TH| |
1|BANK|TG| |
1|BANK|TO| |
1|BANK|TT| |
1|BANK|TN| |
1|BANK|TR| |
1|BANK|TM| |
1|BANK|TC| |
1|BANK|UG| |
1|BANK|UA| |
1|BANK|AE| |
1|BANK|UK| |
1|BANK|UY| |
1|BANK|UZ| |
1|BANK|VU| |
1|BANK|VE| |
1|BANK|VN| |
1|BANK|YE| |
1|BANK|ZM| |
1|BANK|ZW| |
1|CSH|AF| |
1|CSH|AL| |
1|CSH|DZ| |
1|CSH|AS| |
1|CSH|AD| |
1|CSH|AO| |
1|CSH|AI| |
1|CSH|AG| |
1|CSH|AR| |
1|CSH|AM| |
1|CSH|AW| |
1|CSH|AU| |
1|CSH|AT| |
1|CSH|AZ| |
1|CSH|BS| |
1|CSH|BH| |
1|CSH|BD| |
1|CSH|BB| |
1|CSH|BY| |
1|CSH|BE| |
1|CSH|BZ| |
1|CSH|BJ| |
1|CSH|BM| |
1|CSH|BO| |
1|CSH|BA| |
1|CSH|BW| |
1|CSH|BR| |
1|CSH|BN| |
1|CSH|BG| |
1|CSH|BF| |
1|CSH|KH| |
1|CSH|CM| |
1|CSH|CA| |
1|CSH|CV| |
1|CSH|KY| |
1|CSH|CF| |
1|CSH|TD| |
1|CSH|CL| |
1|CSH|CN| |
1|CSH|HK| |
1|CSH|CO| |
1|CSH|KM| |
1|CSH|CK| |
1|CSH|CR| |
1|CSH|CI| |
1|CSH|HR| |
1|CSH|CU| |
1|CSH|CY| |
1|CSH|CZ| |
1|CSH|DK| |
1|CSH|DJ| |
1|CSH|DM| |
1|CSH|DO| |
1|CSH|EC| |
1|CSH|EG| |
1|CSH|SV| |
1|CSH|GQ| |
1|CSH|EE| |
1|CSH|ET| |
1|CSH|FO| |
1|CSH|FJ| |
1|CSH|FI| |
1|CSH|FR| |
1|CSH|GF| |
1|CSH|GA| |
1|CSH|GM| |
1|CSH|GE| |
1|CSH|DE| |
1|CSH|GH| |
1|CSH|GI| |
1|CSH|GR| |
1|CSH|GD| |
1|CSH|GP| |
1|CSH|GU| |
1|CSH|GT| |
1|CSH|GN| |
1|CSH|GW| |
1|CSH|GY| |
1|CSH|HT| |
1|CSH|HN| |
1|CSH|HU| |
1|CSH|IS| |
1|CSH|IN| |
1|CSH|ID| |
1|CSH|IQ| |
1|CSH|IE| |
1|CSH|IL| |
1|CSH|IT| |
1|CSH|JM| |
1|CSH|JP| |
1|CSH|JO| |
1|CSH|KZ| |
1|CSH|KE| |
1|CSH|KR| |
1|CSH|KP| |
1|CSH|KW| |
1|CSH|KG| |
1|CSH|LA| |
1|CSH|LV| |
1|CSH|LB| |
1|CSH|LS| |
1|CSH|LR| |
1|CSH|LY| |
1|CSH|LI| |
1|CSH|LT| |
1|CSH|LU| |
1|CSH|MO| |
1|CSH|MG| |
1|CSH|MW| |
1|CSH|MY| |
1|CSH|MV| |
1|CSH|ML| |
1|CSH|MQ| |
1|CSH|MR| |
1|CSH|MU| |
1|CSH|MX| |
1|CSH|MD| |
1|CSH|MN| |
1|CSH|MS| |
1|CSH|MA| |
1|CSH|MZ| |
1|CSH|MM| |
1|CSH|NA| |
1|CSH|NR| |
1|CSH|NP| |
1|CSH|AN| |
1|CSH|NL| |
1|CSH|NC| |
1|CSH|NZ| |
1|CSH|NI| |
1|CSH|NE| |
1|CSH|NG| |
1|CSH|NO| |
1|CSH|OM| |
1|CSH|PK| |
1|CSH|PA| |
1|CSH|PG| |
1|CSH|PY| |
1|CSH|PE| |
1|CSH|PH| |
1|CSH|PL| |
1|CSH|PT| |
1|CSH|PR| |
1|CSH|QA| |
1|CSH|RO| |
1|CSH|RU| |
1|CSH|RW| |
1|CSH|KN| |
1|CSH|LC| |
1|CSH|VC| |
1|CSH|WS| |
1|CSH|SM| |
1|CSH|ST| |
1|CSH|SA| |
1|CSH|SN| |
1|CSH|SC| |
1|CSH|SL| |
1|CSH|SG| |
1|CSH|SK| |
1|CSH|SI| |
1|CSH|SB| |
1|CSH|SO| |
1|CSH|ZA| |
1|CSH|ES| |
1|CSH|LK| |
1|CSH|SD| |
1|CSH|SR| |
1|CSH|SZ| |
1|CSH|SE| |
1|CSH|CH| |
1|CSH|SY| |
1|CSH|TW| |
1|CSH|TJ| |
1|CSH|TZ| |
1|CSH|TH| |
1|CSH|TG| |
1|CSH|TO| |
1|CSH|TT| |
1|CSH|TN| |
1|CSH|TR| |
1|CSH|TM| |
1|CSH|TC| |
1|CSH|UG| |
1|CSH|UA| |
1|CSH|AE| |
1|CSH|UK| |
1|CSH|UY| |
1|CSH|UZ| |
1|CSH|VU| |
1|CSH|VE| |
1|CSH|VN| |
1|CSH|YE| |
1|CSH|ZM| |
1|CSH|ZW| |
1|CC|UK|C|
1|CC|AF|D|
1|CC|AL|D|
1|CC|DZ|D|
1|CC|AS|D|
1|CC|AD|D|
1|CC|AO|D|
1|CC|AI|D|
1|CC|AG|D|
1|CC|AR|D|
1|CC|AM|D|
1|CC|AW|D|
1|CC|AU|D|
1|CC|AT|D|
1|CC|AZ|D|
1|CC|BS|D|
1|CC|BH|D|
1|CC|BD|D|
1|CC|BB|D|
1|CC|BY|D|
1|CC|BE|D|
1|CC|BZ|D|
1|CC|BJ|D|
1|CC|BM|D|
1|CC|BO|D|
1|CC|BA|D|
1|CC|BW|D|
1|CC|BR|D|
1|CC|BN|D|
1|CC|BG|D|
1|CC|BF|D|
1|CC|KH|D|
1|CC|CM|D|
1|CC|CA|D|
1|CC|CV|D|
1|CC|KY|D|
1|CC|CF|D|
1|CC|TD|D|
1|CC|CL|D|
1|CC|CN|D|
1|CC|HK|D|
1|CC|CO|D|
1|CC|KM|D|
1|CC|CK|D|
1|CC|CR|D|
1|CC|CI|D|
1|CC|HR|D|
1|CC|CU|D|
1|CC|CY|D|
1|CC|CZ|D|
1|CC|DK|D|
1|CC|DJ|D|
1|CC|DM|D|
1|CC|DO|D|
1|CC|EC|D|
1|CC|EG|D|
1|CC|SV|D|
1|CC|GQ|D|
1|CC|EE|D|
1|CC|ET|D|
1|CC|FO|D|
1|CC|FJ|D|
1|CC|FI|D|
1|CC|FR|D|
1|CC|GF|D|
1|CC|GA|D|
1|CC|GM|D|
1|CC|GE|D|
1|CC|DE|D|
1|CC|GH|D|
1|CC|GI|D|
1|CC|GR|D|
1|CC|GD|D|
1|CC|GP|D|
1|CC|GU|D|
1|CC|GT|D|
1|CC|GN|D|
1|CC|GW|D|
1|CC|GY|D|
1|CC|HT|D|
1|CC|HN|D|
1|CC|HU|D|
1|CC|IS|D|
1|CC|IN|D|
1|CC|ID|D|
1|CC|IQ|D|
1|CC|IE|D|
1|CC|IL|D|
1|CC|IT|D|
1|CC|JM|D|
1|CC|JP|D|
1|CC|JO|D|
1|CC|KZ|D|
1|CC|KE|D|
1|CC|KR|D|
1|CC|KP|D|
1|CC|KW|D|
1|CC|KG|D|
1|CC|LA|D|
1|CC|LV|D|
1|CC|LB|D|
1|CC|LS|D|
1|CC|LR|D|
1|CC|LY|D|
1|CC|LI|D|
1|CC|LT|D|
1|CC|LU|D|
1|CC|MO|D|
1|CC|MG|D|
1|CC|MW|D|
1|CC|MY|D|
1|CC|MV|D|
1|CC|ML|D|
1|CC|MQ|D|
1|CC|MR|D|
1|CC|MU|D|
1|CC|MX|D|
1|CC|MD|D|
1|CC|MN|D|
1|CC|MS|D|
1|CC|MA|D|
1|CC|MZ|D|
1|CC|MM|D|
1|CC|NA|D|
1|CC|NR|D|
1|CC|NP|D|
1|CC|AN|D|
1|CC|NL|D|
1|CC|NC|D|
1|CC|NZ|D|
1|CC|NI|D|
1|CC|NE|D|
1|CC|NG|D|
1|CC|NO|D|
1|CC|OM|D|
1|CC|PK|D|
1|CC|PA|D|
1|CC|PG|D|
1|CC|PY|D|
1|CC|PE|D|
1|CC|PH|D|
1|CC|PL|D|
1|CC|PT|D|
1|CC|PR|D|
1|CC|QA|D|
1|CC|RO|D|
1|CC|RU|D|
1|CC|RW|D|
1|CC|KN|D|
1|CC|LC|D|
1|CC|VC|D|
1|CC|WS|D|
1|CC|SM|D|
1|CC|ST|D|
1|CC|SA|D|
1|CC|SN|D|
1|CC|SC|D|
1|CC|SL|D|
1|CC|SG|D|
1|CC|SK|D|
1|CC|SI|D|
1|CC|SB|D|
1|CC|SO|D|
1|CC|ZA|D|
1|CC|ES|D|
1|CC|LK|D|
1|CC|SD|D|
1|CC|SR|D|
1|CC|SZ|D|
1|CC|SE|D|
1|CC|CH|D|
1|CC|SY|D|
1|CC|TW|D|
1|CC|TJ|D|
1|CC|TZ|D|
1|CC|TH|D|
1|CC|TG|D|
1|CC|TO|D|
1|CC|TT|D|
1|CC|TN|D|
1|CC|TR|D|
1|CC|TM|D|
1|CC|TC|D|
1|CC|UG|D|
1|CC|UA|D|
1|CC|AE|D|
1|CC|UK|D|
1|CC|UY|D|
1|CC|UZ|D|
1|CC|VU|D|
1|CC|VE|D|
1|CC|VN|D|
1|CC|YE|D|
1|CC|ZM|D|
1|CC|ZW|D|
1|ENET|AF| |
1|ENET|AL| |
1|ENET|DZ| |
1|ENET|AS| |
1|ENET|AD| |
1|ENET|AO| |
1|ENET|AI| |
1|ENET|AG| |
1|ENET|AR| |
1|ENET|AM| |
1|ENET|AW| |
1|ENET|AU| |
1|ENET|AT| |
1|ENET|AZ| |
1|ENET|BS| |
1|ENET|BH| |
1|ENET|BD| |
1|ENET|BB| |
1|ENET|BY| |
1|ENET|BE| |
1|ENET|BZ| |
1|ENET|BJ| |
1|ENET|BM| |
1|ENET|BO| |
1|ENET|BA| |
1|ENET|BW| |
1|ENET|BR| |
1|ENET|BN| |
1|ENET|BG| |
1|ENET|BF| |
1|ENET|KH| |
1|ENET|CM| |
1|ENET|CA| |
1|ENET|CV| |
1|ENET|KY| |
1|ENET|CF| |
1|ENET|TD| |
1|ENET|CL| |
1|ENET|CN| |
1|ENET|HK| |
1|ENET|CO| |
1|ENET|KM| |
1|ENET|CK| |
1|ENET|CR| |
1|ENET|CI| |
1|ENET|HR| |
1|ENET|CU| |
1|ENET|CY| |
1|ENET|CZ| |
1|ENET|DK| |
1|ENET|DJ| |
1|ENET|DM| |
1|ENET|DO| |
1|ENET|EC| |
1|ENET|EG| |
1|ENET|SV| |
1|ENET|GQ| |
1|ENET|EE| |
1|ENET|ET| |
1|ENET|FO| |
1|ENET|FJ| |
1|ENET|FI| |
1|ENET|FR| |
1|ENET|GF| |
1|ENET|GA| |
1|ENET|GM| |
1|ENET|GE| |
1|ENET|DE| |
1|ENET|GH| |
1|ENET|GI| |
1|ENET|GR| |
1|ENET|GD| |
1|ENET|GP| |
1|ENET|GU| |
1|ENET|GT| |
1|ENET|GN| |
1|ENET|GW| |
1|ENET|GY| |
1|ENET|HT| |
1|ENET|HN| |
1|ENET|HU| |
1|ENET|IS| |
1|ENET|IN| |
1|ENET|ID| |
1|ENET|IQ| |
1|ENET|IE| |
1|ENET|IL| |
1|ENET|IT| |
1|ENET|JM| |
1|ENET|JP| |
1|ENET|JO| |
1|ENET|KZ| |
1|ENET|KE| |
1|ENET|KR| |
1|ENET|KP| |
1|ENET|KW| |
1|ENET|KG| |
1|ENET|LA| |
1|ENET|LV| |
1|ENET|LB| |
1|ENET|LS| |
1|ENET|LR| |
1|ENET|LY| |
1|ENET|LI| |
1|ENET|LT| |
1|ENET|LU| |
1|ENET|MO| |
1|ENET|MG| |
1|ENET|MW| |
1|ENET|MY| |
1|ENET|MV| |
1|ENET|ML| |
1|ENET|MQ| |
1|ENET|MR| |
1|ENET|MU| |
1|ENET|MX| |
1|ENET|MD| |
1|ENET|MN| |
1|ENET|MS| |
1|ENET|MA| |
1|ENET|MZ| |
1|ENET|MM| |
1|ENET|NA| |
1|ENET|NR| |
1|ENET|NP| |
1|ENET|AN| |
1|ENET|NL| |
1|ENET|NC| |
1|ENET|NZ| |
1|ENET|NI| |
1|ENET|NE| |
1|ENET|NG| |
1|ENET|NO| |
1|ENET|OM| |
1|ENET|PK| |
1|ENET|PA| |
1|ENET|PG| |
1|ENET|PY| |
1|ENET|PE| |
1|ENET|PH| |
1|ENET|PL| |
1|ENET|PT| |
1|ENET|PR| |
1|ENET|QA| |
1|ENET|RO| |
1|ENET|RU| |
1|ENET|RW| |
1|ENET|KN| |
1|ENET|LC| |
1|ENET|VC| |
1|ENET|WS| |
1|ENET|SM| |
1|ENET|ST| |
1|ENET|SA| |
1|ENET|SN| |
1|ENET|SC| |
1|ENET|SL| |
1|ENET|SG| |
1|ENET|SK| |
1|ENET|SI| |
1|ENET|SB| |
1|ENET|SO| |
1|ENET|ZA| |
1|ENET|ES| |
1|ENET|LK| |
1|ENET|SD| |
1|ENET|SR| |
1|ENET|SZ| |
1|ENET|SE| |
1|ENET|CH| |
1|ENET|SY| |
1|ENET|TW| |
1|ENET|TJ| |
1|ENET|TZ| |
1|ENET|TH| |
1|ENET|TG| |
1|ENET|TO| |
1|ENET|TT| |
1|ENET|TN| |
1|ENET|TR| |
1|ENET|TM| |
1|ENET|TC| |
1|ENET|UG| |
1|ENET|UA| |
1|ENET|AE| |
1|ENET|UK| |
1|ENET|UY| |
1|ENET|UZ| |
1|ENET|VU| |
1|ENET|VE| |
1|ENET|VN| |
1|ENET|YE| |
1|ENET|ZM| |
1|ENET|ZW| |
1|BACS|AF| |
1|BACS|AL| |
1|BACS|DZ| |
1|BACS|AS| |
1|BACS|AD| |
1|BACS|AO| |
1|BACS|AI| |
1|BACS|AG| |
1|BACS|AR| |
1|BACS|AM| |
1|BACS|AW| |
1|BACS|AU| |
1|BACS|AT| |
1|BACS|AZ| |
1|BACS|BS| |
1|BACS|BH| |
1|BACS|BD| |
1|BACS|BB| |
1|BACS|BY| |
1|BACS|BE| |
1|BACS|BZ| |
1|BACS|BJ| |
1|BACS|BM| |
1|BACS|BO| |
1|BACS|BA| |
1|BACS|BW| |
1|BACS|BR| |
1|BACS|BN| |
1|BACS|BG| |
1|BACS|BF| |
1|BACS|KH| |
1|BACS|CM| |
1|BACS|CA| |
1|BACS|CV| |
1|BACS|KY| |
1|BACS|CF| |
1|BACS|TD| |
1|BACS|CL| |
1|BACS|CN| |
1|BACS|HK| |
1|BACS|CO| |
1|BACS|KM| |
1|BACS|CK| |
1|BACS|CR| |
1|BACS|CI| |
1|BACS|HR| |
1|BACS|CU| |
1|BACS|CY| |
1|BACS|CZ| |
1|BACS|DK| |
1|BACS|DJ| |
1|BACS|DM| |
1|BACS|DO| |
1|BACS|EC| |
1|BACS|EG| |
1|BACS|SV| |
1|BACS|GQ| |
1|BACS|EE| |
1|BACS|ET| |
1|BACS|FO| |
